ligand_id,SMILES,dock38_score,is_active
M2R-decoy_3162,O=C(CSc1nnc(c2cccc(N=C=S)c2)o1)c1ccc(F)cc1,-34.38,0
M2R-decoy_4148,CCC(=O)CCCCC[C@H](NC(=O)[C@@H]1CC12CCOCC2)c1ncc(c2cc3ccccc3nc2OC)[nH]1,-34.38,0
M2R-decoy_993,O=C(Nc1cnn(S(=O)(=O)c2ccc(F)c(F)c2)c1)c1nccs1,-34.38,0
M2R-decoy_10321,O=c1c(c2ccccc2)nnc2n1CCN2c1cccc(Cl)c1,-34.37,0
M2R-decoy_24,N#Cc1cc(F)cc(c2nc(c3ccccn3)no2)c1,-34.37,0
M2R-decoy_9212,Oc1ccc(CN(Cc2cccc(Br)c2O)C(=S)Nc2ccccc2)cc1,-34.37,0
M2R-decoy_9421,CCCCCCCN(CCCCSc1nc(c2ccc(OC)cc2)c(c2ccc(OC)cc2)[nH]1)c1nc2ccccc2o1,-34.37,0
M2R-decoy_11289,FC(F)(F)Cn1cc(c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,-34.36,0
M2R-decoy_1302,O=C1NC(=S)N/C1=C\c1c[nH]c2ccc(Br)cc12,-34.36,0
M2R-decoy_6900,O=C1NS(=O)(=O)c2cccc(c3cnc(N4CCOCC4)c4nc(/C=C/c5ccc6ccccc6n5)cn43)c21,-34.36,0
M2R-decoy_6685,CC(=O)c1ccc(N2CCN(C(=O)CCCn3c(=O)[nH]c4ccc(Br)cc4c3=O)CC2)cc1,-34.36,0
M2R-decoy_6051,COc1ccccc1S(=O)(=O)N(C)C[C@@H]1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N([C@@H](C)CO)C[C@@H]1C,-34.35,0
M2R-decoy_1598,C/C(=N/[NH+]=C(\S)N1CCN(c2ccccn2)CC1)c1cccs1,-34.34,0
M2R-decoy_9785,COc1cc(/C=N/Nc2nc(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cs2)c(Br)c(Br)c1OC,-34.34,0
M2R-decoy_7741,Clc1ccc(C2(c3nnc(c4nn(c5ccc(Cl)cc5Cl)c(c5ccc(Br)cc5)c4Cn4cncn4)o3)CC2)cc1,-34.33,0
M2R-decoy_2277,Cc1cc(OCCc2ccccc2n2cnnn2)cc(C(=O)N(CC(C)C)CC(C)C)c1,-34.32,0
M2R-decoy_1572,Cc1ccc(C(c2ccc(C)cc2)[S+]([O-])CC(N)=O)cc1,-34.31,0
M2R-decoy_11273,O=S(=O)(c1cnc2ccc(c3cccnc3)nn12)N1CCN(c2ccccn2)CC1,-34.3,0
M2R-decoy_10154,CC[NH+]1CCN(c2nc(c3cccnc3)nc3ccccc23)CC1,-34.3,0
M2R-decoy_3168,CCOc1cc(/C=C/C(=O)c2ccc(c3ccccc3)cc2)ccc1OCC(=O)N(C)C,-34.3,0
M2R-decoy_1955,CC[NH+](CC)CCNc1nc(NCCCNc2ccnc3cc(Cl)ccc23)nc(N2CCOCC2)n1,-34.29,0
M2R-decoy_1530,CCOC(=O)COc1ccc(c2nocc3cccc2-3)cc1,-34.29,0
M2R-decoy_1685,CCOC(=O)c1c(C)nc(c2cccc(C#N)c2)n1OCc1ccc(F)cc1,-34.29,0
M2R-decoy_5959,CCCCC(CC)C(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,-34.29,0
M2R-decoy_6178,O=C([O-])c1ccc(CN2C(=O)/C(=C/c3ccc(Oc4ccccc4)cc3)S/C2=[NH+]\c2ccc(F)cc2)cc1,-34.29,0
M2R-decoy_8029,COc1cc([C@@H]2c3cc4c(cc3[C@@H](NC(=O)c3ccc(NC(=O)Nc5cc(C(F)(F)F)cc(C(F)(F)F)c5)cc3)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,-34.29,0
M2R-decoy_9654,O=C(CCCCCNC(=O)c1ccc(O)cc1)NO,-34.29,0
M2R-decoy_10587,O=C(c1cccc(Cl)c1Cl)N1CCn2c(nnc2c2cccnn2)C1,-34.28,0
M2R-decoy_11115,N#CN1CC[C@@H](N2CCN(C3CCN(c4ccccn4)C3)S2(=O)=O)C1,-34.28,0
M2R-decoy_43,O=C(OC1CSc2nc3ccccc3n2C1)c1ccco1,-34.28,0
M2R-decoy_4685,COc1ccc(C(=O)CSc2nnc(Cn3nnc4ccccc43)n2C)cc1,-34.28,0
M2R-decoy_7063.1,Cc1cccc(c2nc(C3C[NH+](Cc4ccc(c5nc6nc(C)nn6c(C)c5c5ccccc5)cc4)C3)n[nH]2)n1,-34.28,0
M2R-decoy_1454,CC(C)C[C@H](Nc1cscc1Br)C(=O)NCC#N,-34.27,0
M2R-decoy_174,Nc1ccc2c(c1)C(=O)/C(=C1/C(=O)Nc3ccccc31)N2,-34.27,0
M2R-decoy_8997,C=C1CCC2[C@@](C)(C(=O)OCCCCCCBr)CCC[C@]2(C)[C@H]1CCc1ccc2c(OC(C)=O)ccc(OC(C)=O)c2c1,-34.27,0
M2R-decoy_11453,Cc1nc(c2ccc(C)c(N3CCN(C(=O)Nc4ccc(Br)cc4)CC3)c2)no1,-34.26,0
M2R-decoy_11178,C/C(=C\c1noc(Cn2cnc3ncn(C)c3c2=O)n1)c1ccc(Cl)cc1,-34.25,0
M2R-decoy_215,CC(C)(C)NC(=O)Cn1nc(C(F)(F)F)c2c1CCCC2,-34.25,0
M2R-decoy_3028,CCN(Cc1ccc(c2cc(C(F)(F)F)nn2c2ccc(S(C)(=O)=O)cc2)cc1)N=O,-34.25,0
M2R-decoy_9208.1,Oc1c(O)c(Cl)c2c(c1Cl)CCN(C(=S)NCCc1ccc(Cl)cc1)C2,-34.25,0
M2R-decoy_1039,CC(C)(O)c1ccc(c2cnc3c(n2)N(CC2CCOCC2)CC(=O)N3)cn1,-34.24,0
M2R-decoy_3159,O=C(OC[C@@H]1CO[C@@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1)c1ccccc1,-34.24,0
M2R-decoy_3243,Cc1ccccc1OCC(=O)N(Cc1nnc(c2ccc(Cl)cc2)o1)C(C)C,-34.24,0
M2R-decoy_3397,CCC(C)n1ccnc1/C=C/C(=O)/C=C/C=C/c1ccccn1,-34.24,0
M2R-decoy_10003,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OC(=O)Cn5cc(COc6ccc(C(=O)/C=C/c7ccc(Br)cc7)cc6)nn5)CC[C@@]43C)[C@@H]1CCC2=O,-34.23,0
M2R-decoy_3033,O=c1n(Cc2nnc(SCc3cccc(Cl)c3)s2)nnn1c1ccc(Cl)cc1,-34.23,0
M2R-decoy_3666,CC[C@H](C)[C@H](NS(=O)(=O)c1ccc(c2ccc(C)cc2)cc1)C(=O)NO,-34.23,0
M2R-decoy_3432,c1ccc(COC2CCCn3nc(COc4ccccc4)cc32)cc1,-34.23,0
M2R-decoy_1080,O=C(Cn1[nH]c(=O)c2ccccc2c1=O)OCC(=O)c1ccc(Br)cc1,-34.22,0
M2R-decoy_183,CC1(NC(=O)c2ccc(C#Cc3ccccn3)cn2)COC1,-34.22,0
M2R-decoy_4346,O=[N+]([O-])c1cccc(/C=C/S(=O)(=O)Nc2cccc(OCc3cn(Cc4cc5ccccc5[nH]4)nn3)c2)c1,-34.22,0
M2R-decoy_6878,CC(C)CN(C(=O)COC(=O)c1ccc(Cl)c(N)c1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,-34.22,0
M2R-decoy_2287,CCc1ccc(C(=O)COC(=O)C(CCSC)NC(=O)c2ccccc2)cc1,-34.21,0
M2R-decoy_47,COc1ccc(C2CC(c3ccccc3O)=NN2)cc1OC,-34.21,0
M2R-decoy_497,S=C(Nc1ccc(Br)cc1)Nc1nc[nH]n1,-34.21,0
M2R-decoy_9512,Oc1ccc(C[C@H]2CNC(=S)N2CC2CCC[NH+]2C[C@H](Cc2ccccc2)N2C[C@H](Cc3ccc(O)cc3)N(CC3CCCCCC3)C2=S)cc1,-34.21,0
M2R-decoy_11264,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCC#Cc1ccc(c3ccc(C(F)(F)F)nc3)cn1)C2,-34.2,0
M2R-decoy_6294,CS(=O)(=O)c1ccc(n2nc(C(N)=O)c3c2-c2cc(NC(=O)c4ccc(Cl)c(N)c4)ccc2CC3)cc1,-34.2,0
M2R-decoy_10556,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc4nsnc4c3)CC2)c1,-34.19,0
M2R-decoy_11476.1,COc1cc(Br)c(S(=O)(=O)Nc2ccc(C(F)(F)F)c(F)c2)cc1OC,-34.19,0
M2R-decoy_1326,c1ccc2nc3c(nc2c1)sc1nc2ccccc2n13,-34.19,0
M2R-decoy_724,CC(=O)Nc1ccc(S(=O)(=O)N2CCC([NH+]3CCCCC3)CC2)cc1,-34.19,0
M2R-decoy_9550,Cc1c(F)cc(C(=O)NCC(F)(F)F)cc1NCC(=O)N(C)C,-34.19,0
M2R-decoy_10845,COC1(c2cc(F)cc(OCc3ccc4c(c3)sc(=O)n4C)c2)CCOCC1,-34.18,0
M2R-decoy_1270,COc1cc(C(=O)C#Cc2ccc(S(C)(=O)=O)cc2)ccc1O,-34.18,0
M2R-decoy_220,O=C(NO)N/N=C/c1cccc(I)c1,-34.18,0
M2R-decoy_3180,COc1ccc(C(=O)OC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,-34.18,0
M2R-decoy_5589,CCOC(=O)C(Cc1ccccc1)N(C)C(=O)Cc1ccc(OCc2ccccc2)cc1,-34.18,0
M2R-decoy_1368,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)C(F)(F)C2,-34.17,0
M2R-decoy_2948,CCOC(=O)c1ccc(c2ccc3ncnc(N(C)Cc4sccc4C)c3c2)o1,-34.17,0
M2R-decoy_3101,CCOC(=O)c1cc(C#N)c(SCC(=O)c2cc(C#N)c(SC)nc2C)nc1C,-34.17,0
M2R-decoy_7006,[NH2+]=C(NO)NS(=O)(=O)c1cc(c2nc(c3ccccc3)cs2)c(Cl)cc1SCc1ccc2c(c1)OCO2,-34.17,0
M2R-decoy_1460,CCC(C)n1ccnc1/C=C/C(=O)/C=C/C=C/c1nccs1,-34.16,0
M2R-decoy_1721,O=C(CSc1nnc(c2ccc3c(c2)OCO3)n1c1ccccc1)c1ccc(Cl)cc1,-34.16,0
M2R-decoy_6697,NC(=O)c1nn(CC(=O)N2[C@H](C(=O)Nc3cccc(c4ncccc4F)c3F)C[C@H]3C[C@H]32)c2ccccc12,-34.16,0
M2R-decoy_9425,CCOC(=O)c1ccc(COC(COCc2ccc(OC)cc2)Cn2ccnc2)cc1,-34.16,0
M2R-decoy_6399,O=C(CCCCC1SCC2NC(=O)NC21)Nc1cccc2c1CC([NH+]1CCC(c3ccccc3)CC1)C(O)C2,-34.15,0
M2R-decoy_11298,COc1cnc2ccn([C@H](C)c3nnc4ccc(c5cnn(C)c5)cn34)c(=O)c2c1,-34.14,0
M2R-decoy_3126,COCCn1c(C)cc(C(=O)CSc2nnc(C3CC3)n2C2CC2)c1C,-34.14,0
M2R-decoy_3803,CCCCCCCNc1ccc(c2ccc(OCC(O)(Cn3cncn3)c3ccc(F)cc3F)cc2)cn1,-34.14,0
M2R-decoy_9925,O=S(=O)(c1ccc(Nc2nc(N3CCCCC3)nc3c2CCN(c2ncccc2C(F)(F)F)CC3)cc1)C(F)(F)F,-34.14,0
M2R-decoy_1294,CC(C)NC(=O)c1nnn(c2cccc(Br)c2)c1N,-34.13,0
M2R-decoy_6418,Cn1cc(NC(=O)c2cc(N)cn2C)cc1C(=O)NCCn1nc2c3c(cccc31)C(=O)c1c(Cl)cccc1-2,-34.13,0
M2R-decoy_6875,COc1cc(N2CCN(N3CCOCC3)CC2)ccc1Nc1ncc2ccc(c3ccccc3OC)n2n1,-34.13,0
M2R-decoy_3193,Fc1ccc(c2nnc(CCCCc3ccc4cccnc4n3)o2)cc1C(F)(F)F,-34.12,0
M2R-decoy_5787,COC(=O)N[C@@H](C(=O)NCCCC[C@H](CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,-34.12,0
M2R-decoy_6337,O=C(NCCc1ccccc1)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,-34.12,0
M2R-decoy_9847.1,C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCC[NH+](Cc2ccccc2)CCCN(S(=O)(=O)c2cccc3c(N(C)C)cccc23)C1,-34.12,0
M2R-decoy_997,CN1C(C(=O)NCc2ccco2)=CC(c2ccc(F)cc2)=NS1(=O)=O,-34.12,0
M2R-decoy_10420,CSc1nn2c(=O)cc(c3ccncc3)nc2n1Cc1cccc(Cl)c1Cl,-34.11,0
M2R-decoy_10921,Cc1ccc2c(c1)N(C(=O)Cn1nc3ccc(SCc4ccc(Cl)cc4)nn3c1=O)CCO2,-34.11,0
M2R-decoy_10288,Brc1ccc(c2nnc(c3ccc4c(c3)OCO4)o2)o1,-34.11,0
M2R-decoy_1897,O=C(CNS(=O)(=O)c1ccc2ccccc2c1)N[C@H](CCNc1ccncc1)C(=O)N1CCCCC1,-34.11,0
M2R-decoy_5651,CCOC(=O)c1ccc(OCCCCCCCc2c(CC)noc2CC)cc1,-34.11,0
M2R-decoy_11489,Cc1ccc(Sc2nccn3c(=O)n(CC(=O)Nc4ccc(C)cc4Br)nc23)c(C)c1,-34.1,0
M2R-decoy_2542,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)c1nc2ccccc2s1,-34.1,0
M2R-decoy_3759,Cc1cccc(C[C@H](NC(=O)c2cc(F)cc(F)c2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)c1,-34.1,0
M2R-decoy_4211,O=C(N[C@@H](CCc1ccccc1)CNc1ccc(OC(F)(F)F)cc1)[C@@H](CC(=O)N1CCOCC1)CC1CCCCC1,-34.1,0
M2R-decoy_4267,CC(C)c1ccccc1SC1=C([O-])OC(CCCCC(=O)NCCc2ccccc2)(c2ccccc2)CC1=O,-34.1,0
M2R-decoy_580,CS(=O)(=O)N1CCC[C@@]2(CCN(C(=O)Nc3ccccc3)C2)C1,-34.1,0
M2R-decoy_6592,O=C(Cn1cc(COc2cc(O)c3c(=O)c4ccc(Br)cc4oc3c2)nn1)Nc1ccc(O)cc1O,-34.1,0
M2R-decoy_7894,CC(=O)OC[C@@]1(C)C2C[C@H](OS(C)(=O)=O)[C@@]3(C)Oc4cc(c5cccnc5)oc(=O)c4[C@H](O)C3[C@@]2(C)CC[C@@H]1OC(C)=O,-34.1,0
M2R-decoy_6603,COc1ccc2c(c1)/C(=N/NC(=O)c1cnn(c3ccc(S(N)(=O)=O)cc3)c1c1ccccc1)C(=O)N2,-34.09,0
M2R-decoy_926,NNC(=S)Nc1ccc(I)cc1,-34.09,0
M2R-decoy_9812,Cc1csc(C(=O)[C@]23Cc4cnn(c5ccc(F)cc5)c4C=C2CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)C3)n1,-34.09,0
M2R-decoy_2788,COc1ccc(C(=O)/C=C/c2ccc(OCCO[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)cc2)cc1Cl,-34.08,0
M2R-decoy_9875,O=C(COc1ccc(c2cc3c([nH]2)c(=O)n(CC(F)(F)F)c(=O)n3CC(F)(F)F)cc1)Nc1ccc(Br)cc1,-34.08,0
M2R-decoy_2964,CCCCc1cnnc2c(c3ccc(F)cc3)c(c3ccc(S(C)(=O)=O)cc3)nn12,-34.06,0
M2R-decoy_4186,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)OCc1ccccc1,-34.06,0
M2R-decoy_6443,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-34.06,0
M2R-decoy_6536,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CC[NH+](Cc3ccc(S(N)(=O)=O)cc3)CC2F)nc2ccsc12,-34.06,0
M2R-decoy_10625,O=C(c1cccc(C(F)(F)F)c1Cl)N1CCn2c(nnc2c2cccnn2)C1,-34.05,0
M2R-decoy_10265,O=C(Oc1cc(=O)oc2ccccc12)N1CCN(c2ccccc2)CC1,-34.05,0
M2R-decoy_7325,CCOc1ccc(N2C(=O)[C@H](Oc3ccc(C4C(C#N)=C(N)Oc5c4c(=O)oc4ccccc54)cc3)[C@@H]2c2c3ccccc3cc3ccccc23)cc1,-34.05,0
M2R-decoy_9557,O=C(NO)/C(=C\c1ccccc1)C(=O)NCc1ccc(F)cc1,-34.05,0
M2R-decoy_1494,CNc1ccc(/C=C/c2cnc(OCCO)c(Br)c2)cc1,-34.03,0
M2R-decoy_388,O=C(NNC(=S)NC(=O)c1ccco1)c1ccc(F)cc1,-34.03,0
M2R-decoy_9426.1,CCCCc1cnc(Nc2ncnc3cc(OCCC[NH+]4CCOCC4)c(OC)cc23)s1,-34.03,0
M2R-decoy_3406,O=C(/C=C/C=C/c1ccncc1F)/C=C/C=C/c1ccncc1F,-34.02,0
M2R-decoy_6892,CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCC(=O)NN,-34.02,0
M2R-decoy_6753,CC(C)(C)c1ccc(C(=O)NNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccc(Br)o2)cc1,-34.02,0
M2R-decoy_9443,O=C(CCCCCCCOc1ccc(c2nc(N3CCOCC3)c3sccc3n2)cc1)NO,-34.02,0
M2R-decoy_11488,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3Br)c(=O)n2C1c1ccccc1,-34.01,0
M2R-decoy_7747,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)CCc4ccc5ccccc5c4)C[C@@](O)([C@@H](OCc4ccccc4)[C@@H]12)C3(C)C,-34.01,0
M2R-decoy_10389,Clc1ncn(c2csc(N3CCOCC3)n2)c1I,-34.0,0
M2R-decoy_6937,COc1n[nH]c2ncc(c3cn(c4c(F)ccc(NS(=O)(=O)c5cccc(Br)c5)c4F)nn3)cc12,-34.0,0
M2R-decoy_907,Cc1ccc(C(=O)C#Cc2ccc(S(C)(=O)=O)cc2)cc1,-34.0,0
M2R-decoy_10945,O=c1c2sccc2nc(SCc2cc(=O)n3cc(Br)ccc3n2)n1Cc1ccccn1,-33.99,0
M2R-decoy_6064,CC(=O)O[C@H]1C=C([C@H](C)[C@H]2CC(C)=C(C)C(=O)O2)[C@@]2(C)CC[C@H]3[C@@H](C[C@H]4O[C@]45[C@@H](OC(=O)/C=C/c4cccs4)C=CC(=O)[C@]35C)[C@]12O,-33.99,0
M2R-decoy_8965,CCCn1c(SCc2cc([N+](=O)[O-])ccc2OC)nc2cc(NC(=O)NC(C)(C)C)cc(C(=O)NCc3ccccn3)c21,-33.99,0
M2R-decoy_10971,C[C@H]1C(=O)N(c2ccc([S+]([O-])C(F)(F)F)cc2)C(=O)N1Cc1ccnc2ccccc12,-33.98,0
M2R-decoy_1507,C[NH+](C)CCNc1nc(c2cccs2)cc(c2cccs2)n1,-33.98,0
M2R-decoy_1414,O=C(N/N=C/c1ccc(Br)cc1O)c1cccc(F)c1F,-33.98,0
M2R-decoy_3137,Cc1c(C(=O)OCC(=O)N(CCC#N)c2ccccc2)oc2c1ccc1ccccc12,-33.98,0
M2R-decoy_5391,C[C@@H](S[C@H]1CO[C@H](/C=C/C=C/c2ccc(C#N)cc2F)OC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-33.98,0
M2R-decoy_879,Cc1ncc(C(=O)NCc2ccnn2C)c(O)c1Br,-33.98,0
M2R-decoy_10388,Cc1nc(c2nc(C(F)(F)F)cn2c2ccc(S(C)(=O)=O)cc2)cs1,-33.97,0
M2R-decoy_11184,CN(c1nc2ccccc2n2c(C3CC3)nnc12)S(=O)(=O)c1ccccc1,-33.97,0
M2R-decoy_3273,COc1cc(OC)cc(c2nnc(SCC(=O)c3ccc(Br)cc3)o2)c1,-33.97,0
M2R-decoy_6600,CN(C)c1ccc(C#Cc2ncnc(N3CCN(S(=O)(=O)N(C)C)CC3)c2c2ccc(Cl)cc2)cc1,-33.97,0
M2R-decoy_3190,CCOc1ccc(n2cc(CSc3nc4ccccc4s3)nn2)cc1,-33.96,0
M2R-decoy_9446,CCCCNS(=O)(=O)c1ccc2nc(c3cccs3)cc(C(=O)NCC(OC)OC)c2c1,-33.96,0
M2R-decoy_2293,CCCC(CCC)C(=O)N(C)/N=N/c1ccc(C(=O)OCC)cc1,-33.95,0
M2R-decoy_7200,CC(=O)[C@]1(O)CC[C@]2(O)[C@]3(O)CC=C4C[C@@H](OC(=O)/C=C/c5cccc(C(F)(F)F)c5)CC[C@]4(C)[C@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@]12C,-33.95,0
M2R-decoy_8601,CC1Cc2c(OCc3ccc(c4ccccc4)cn3)ccc3c2c(c(CCSC(C)C(=O)[O-])n3Cc2ccc(Cl)cc2)S1,-33.95,0
M2R-decoy_1271.1,O=C1NN(c2ccc(F)cc2)C(=O)/C1=C\c1cnn(c2ccccc2)c1,-33.94,0
M2R-decoy_3852.1,O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3cccc(F)c3F)s2)nn1,-33.94,0
M2R-decoy_9234,CCP(=O)(CC)Cc1ccc(C(=O)Nc2cc(c3cccs3)ccc2N)cc1,-33.94,0
M2R-decoy_10121.1,c1ccc(C[NH+]2CCCC3(CC[NH+](Cc4cccs4)C3)C2)nc1,-33.93,0
M2R-decoy_128,O=C(/C=C1\CCc2ccc(F)cc21)N1CCCC1,-33.93,0
M2R-decoy_3757,CCCCOCCCNC(=O)C[C@@H]1C[C@@]2(C(=O)OCC)CCC=C2N(Cc2ccc(Cl)cc2Cl)C1=O,-33.93,0
M2R-decoy_3923.1,CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(S(=O)(=O)/C=C/c3ccccc3)CC2)n1,-33.93,0
M2R-decoy_8090,O=C(Oc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(c3ccc(S(=O)(=O)Nc4ccc(C(=O)Oc5ccccc5)c(O)c4)cc3)cc2)cc1O,-33.93,0
M2R-decoy_11194,Cc1ccc(S(=O)(=O)N2CCN(C(=O)/C=C/c3ccccc3)CC2)cc1C,-33.92,0
M2R-decoy_3401,CCc1cc2c(SCC(=O)c3ccc(C)cc3)ncnc2s1,-33.92,0
M2R-decoy_5466,COc1ccc(N(C)C(=O)CNC(=O)/C=C/c2cccc(C)c2)c(OC)c1COc1cccc2ccc(C)nc12,-33.91,0
M2R-decoy_8959,O=C(/C=C/c1ccccc1)Oc1ccc(/C=C/c2cc(OC(=O)/C=C/c3ccccc3)cc(OC(=O)/C=C/c3ccccc3)c2)cc1,-33.91,0
M2R-decoy_9122,COc1ccc(/C(=C\Sc2ccc(Cl)cc2)n2cc(Sc3ccc(Cl)cc3)c(c3ccc(OC)cc3)n2)cc1,-33.91,0
M2R-decoy_230,Cc1cc(/N=C2\C(O)=C(O)\C2=N/[C@H](C)C(C)(C)C)ccc1C#N,-33.9,0
M2R-decoy_4282,Cc1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(S(=O)(=O)NCC3CCCO3)cc2)cc1,-33.9,0
M2R-decoy_10561,Clc1ncccc1c1nnn(c2ccccc2Br)n1,-33.89,0
M2R-decoy_11111,CN(C(=O)CNC(=O)c1cc2cc(Cl)ccc2[nH]1)C1CCS(=O)(=O)CC1,-33.89,0
M2R-decoy_38,O=C(Nc1ccc2c(c1)COC2=O)NC1CCCCC1,-33.89,0
M2R-decoy_4349,COc1cc(/C=C/C(=O)/C=C/c2ccco2)ccc1OCc1cn(CCN2C(=O)C(=O)c3ccccc32)nn1,-33.88,0
M2R-decoy_5859,Cc1cc(C)c(Sc2cn(C)c(=O)c(Nc3ccc(C#N)cc3)n2)c(C)c1,-33.88,0
M2R-decoy_8645,CC(CC(=O)[O-])SCc1c2c3c(c(OCc4ccc(c5ccccc5)cn4)ccc3n1Cc1ccc(Cl)cc1)CC(C)S2,-33.88,0
M2R-decoy_1619,CC12CCC(=O)C=C1[C@@H](F)CC1C2C(O)CC2(C)C1C[C@@H](O)[C@]2(O)C(=O)CO,-33.86,0
M2R-decoy_3233,C=C(CC)C(=O)c1ccc(OCc2nc(c3ccc(Cl)cc3)no2)c(Cl)c1Cl,-33.86,0
M2R-decoy_1117.1,Cc1nc2scc(C)n2c(=O)c1S(=O)(=O)NCCc1ccc(Cl)cc1,-33.85,0
M2R-decoy_2839,COc1ccc(c2noc(CN(C(=O)COc3cc(C)c(Br)c(C)c3)C(C)C)n2)cc1,-33.85,0
M2R-decoy_5307,COc1ccc(N(CC(=O)N/N=C/c2ccc(c3ccc([N+](=O)[O-])cc3)o2)S(=O)(=O)c2ccc(C)cc2)cc1Cl,-33.85,0
M2R-decoy_5382,O=C1O/C(=C\Cn2ccc(NC(=O)c3ccccc3)nc2=O)C(OCc2ccccc2)=C1OCc1ccccc1,-33.85,0
M2R-decoy_6317,CCOc1ccc(Cc2cc([C@@H]3O[C@H](/C=N/NC(=O)c4ccc(Cl)cc4)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,-33.85,0
M2R-decoy_2255,Cc1ncnc2c1ncn2COC(COCc1ccccc1)COCc1ccccc1,-33.84,0
M2R-decoy_2610,O=C(Nc1ccc(S(=O)(=O)Nc2cccc([N+](=O)[O-])c2)cc1)c1cn(CCO)c2c(cc(O)c3ncccc32)c1=O,-33.84,0
M2R-decoy_2876,Cc1cc(n2c(C)cc(C(=O)CSc3nc4ccccc4c(=O)n3Cc3ccco3)c2C)no1,-33.84,0
M2R-decoy_4459,CCc1cc(OCCc2ccc(C(N)=[NH2+])cc2)cc(OS(=O)(=O)c2ccccc2)c1,-33.84,0
M2R-decoy_7812,Cc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3ccc(NC(=O)Nc4ccc5c(c4)OCO5)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,-33.84,0
M2R-decoy_9151,CCCCc1nc(Cl)c(C=O)n1CCCOc1cc2c(Nc3cccc(F)c3)ncnc2cc1OC,-33.84,0
M2R-decoy_10735,CC(C)c1nsc(N2CCn3c(nnc3C(F)(F)F)C2)n1,-33.83,0
M2R-decoy_10153,Cc1ncsc1C[NH+]1C[C@H]2CC[C@@H]1C[NH+](Cc1ccccc1)C2,-33.83,0
M2R-decoy_1255,N#Cc1ccc(NC(=O)Cn2cc(I)cn2)cc1,-33.83,0
M2R-decoy_10295,O=c1c(c2cccs2)nnc2n1CCN2c1ccccc1Cl,-33.83,0
M2R-decoy_3604.2,C[NH+](C)C(C[NH2+]Cc1nc(c2ccsc2)no1)c1ccsc1,-33.83,0
M2R-decoy_3349,CCN(CC)C(=S)SC(CC(=O)c1ccc(OC)cc1)c1ccc(OC)cc1,-33.83,0
M2R-decoy_6648,O=C(NC[C@H]1COc2ccccc2O1)c1cc(N2C[C@@H]3CC[C@H](C2)O3)cnc1NCc1ccc2c(c1)OCO2,-33.83,0
M2R-decoy_11067,N#CSc1c(c2ccc(Br)cc2)nc2sc(Cc3noc4ccccc34)nn12,-33.82,0
M2R-decoy_2055,CCc1ccccc1n1cc(COc2ccc(/C=C/C(=O)c3cc4c(cc3O)OC(C)(C)CC4)cc2)nn1,-33.82,0
